663, 111.728,
664, 89.8795,
665, 58.0746,
666, 156.919,
667, 49.9178,
668, 57.4787,
669, 97.1166,
670, 87.7032,
671, 110.443,
672, 109.648,
673, 62.5511,
674, 91.6951,
675, 119.579,
676, 52.2723,
677, 62.1215,
678, 104.752,
679, 78.6003,
680, 101.263,
681, 70.357,
682, 59.7243,
683, 50.3604,
684, 144.391,
685, 102.285,
686, 95.2329,
687, 44.3707,
688, 108.737,
689, 52.1506,
690, 99.0599,
691, 73.3162,
692, 62.4915,
693, 123.986,
694, 97.8763,
695, 138.605,
696, 111.245,
697, 97.0871,
698, 113.778,
699, 171.295,
700, 131.826,
701, 79.7636,
702, 97.6694,
703, 90.9384,
704, 88.8689,
705, 43.7954,
706, 80.5933,
707, 37.8591,
708, 101.252,
709, 51.2625,
710, 100.183,
711, 117.058,
712, 118.296,
713, 79.418,
714, 64.75,
715, 33.3872,
716, 147.14,
717, 39.6442,
718, 147.832,
719, 74.3952,
720, 89.2498,
721, 74.473,
722, 112.692,
723, 76.4079,
724, 98.6868,
725, 92.3981,
726, 98.5335,
727, 116.04,
728, 92.4446,
729, 108.065,
730, 120.539,
731, 163.472,
732, 65.4866,
733, 45.1051,
734, 128.962,
735, 71.924,
736, 75.8991,
737, 91.3966,
738, 85.5554,
739, 58.7356,
740, 96.0228,
741, 173.55,
742, 92.5129,
743, 103.119,
744, 90.204,
745, 114.781,
746, 82.4689,
747, 40.1156,
748, 108.904,
749, 124.139,
750, 61.1718,
751, 96.3218,
752, 139.468,
753, 41.5426,
754, 128.823,
755, 79.4323,
756, 77.7774,
757, 35.7657,
758, 86.4059,
759, 89.9732,
760, 109.752,
761, 21.4455,
762, 64.8792,
763, 80.9407,
764, 112.721,
765, 33.3115,
766, 84.8924,
767, 82.1609,
768, 115.187,
769, 73.2323,
770, 59.6884,
771, 66.4414,
772, 89.906,
773, 69.2023,
774, 103.765,
775, 111.072,
776, 102.458,
777, 92.9399,
778, 91.6868,
779, 40.0988,
780, 55.9423,
781, 74.5981,
782, 98.9782,
783, 109.785,
784, 128.625,
785, 51.4385,
786, 57.7118,
787, 54.2383,
788, 118.92,
789, 65.8589,
790, 51.6631,
791, 95.6673,
792, 105.328,
793, 52.547,
794, 93.8104,
795, 52.9682,
796, 101.366,
797, 75.6357,
798, 107.805,
799, 54.2742,
800, 114.149,
801, 102.837,
802, 147.14,
803, 73.0678,
804, 90.4632,
805, 86.513,
806, 60.7161,
807, 104.213,
808, 88.7218,
809, 115.953,
810, 118.401,
811, 86.306,
812, 91.8288,
813, 73.5561,
814, 74.9504,
815, 40.7669,
816, 120.493,
817, 79.0166,
818, 92.6844,
819, 48.6019,
820, 129.446,
821, 93.2479,
822, 83.1366,
823, 54.8015,
824, 144.529,
825, 33.7841,
826, 93.8255,
827, 44.0625,
828, 131.739,
829, 42.7949,
830, 90.9285,
831, 46.5381,
832, 116.256,
833, 92.0832,
834, 35.2707,
835, 76.2108,
836, 63.1685,
837, 81.9636,
838, 77.1798,
839, 67.0513,
840, 74.8626,
841, 61.6992,
842, 111.785,
843, 109.713,
844, 111.373,
845, 61.4559,
846, 145.828,
847, 47.7144,
848, 64.5791,
849, 48.8403,
850, 99.9247,
851, 32.0791,
852, 88.3326,
853, 107.43,
854, 126.562,
855, 83.0484,
856, 85.6676,
857, 107.68,
858, 66.4521,
859, 58.3656,
860, 57.9284,
861, 57.3121,
862, 97.6911,
863, 47.8702,
864, 72.3547,
865, 41.2809,
866, 95.499,
867, 122.242,
868, 123.73,
869, 100.708,
870, 105.325,
871, 46.1613,
872, 108.137,
873, 87.2293,
874, 51.7423,
875, 110.314,
876, 110.489,
877, 61.5638,
878, 82.7552,
879, 63.8345,
880, 89.8438,
881, 42.3129,
882, 130.66,
883, 32.976,
884, 107.313,
885, 111.674,
886, 134.683,
887, 104.988,
888, 117.146,
889, 75.3046,
890, 110.768,
891, 90.7135,
892, 86.1692,
893, 63.1118,
894, 73.5186,
895, 85.3271,
896, 144.397,
897, 104.333,
898, 91.677,
899, 39.6378,
900, 89.1129,
901, 107.603,
902, 76.2269,
903, 88.8906,
904, 51.8078,
905, 47.9732,
906, 101.553,
907, 75.4307,
908, 118.685,
909, 64.6649,
910, 133.136,
911, 64.2556,
912, 101.831,
913, 38.4914,
914, 83.2176,
915, 89.3725,
916, 52.1747,
917, 96.3629,
918, 121.531,
919, 48.3449,
920, 122.7,
921, 113.644,
922, 107.918,
923, 100.645,
924, 120.816,
925, 41.2219,
926, 64.4744,
927, 99.3283,
928, 85.7622,
929, 78.8875,
930, 108.331,
931, 55.3256,
932, 96.3724,
933, 68.6759,
934, 42.4472,
935, 84.3716,
936, 109.059,
937, 45.4511,
938, 77.4539,
939, 153.807,
940, 110.218,
941, 84.6286,
942, 98.3576,
943, 63.3342,
944, 109.841,
945, 55.6149,
946, 69.2626,
947, 78.9363,
948, 79.4574,
949, 85.8033,
950, 117.212,
951, 35.9006,
952, 120.247,
953, 128.817,
954, 83.774,
955, 86.6774,
956, 60.4477,
957, 100.742,
958, 52.0238,
959, 89.7835,
960, 96.4258,
961, 66.8815,
962, 167.621,
963, 56.1832,
964, 96.2097,
965, 57.8191,
966, 164.757,
967, 23.291,
968, 185.897,
969, 94.1197,
970, 117.086,
971, 88.9822,
972, 80.6573,
973, 253.817,
974, 192.554,
975, 59.3295,
976, 154.418,
977, 37.3418,
978, 161.25,
979, 130.936,
980, 97.3921,
981, 73.1969,
982, 177.666,
983, 151.881,
984, 99.884,
985, 95.5705,
986, 147.199,
987, 38.4676,
988, 173.239,
989, 147.836,
990, 143.829,
991, 98.6762,
992, 88.7751,
993, 55.8225,
994, 177.023,
995, 77.3235,
996, 154.058,
997, 67.9643,
998, 146.858,
999, 77.5806,
1000, 127.026,
1001, 86.7874,
1002, 152.413,
1003, 56.7852,
1004, 100.583,
1005, 74.5752,
1006, 157.161,
1007, 78.3779,
1008, 165.445,
1009, 89.1201,
1010, 105.01,
1011, 64.268,
1012, 79.3802,
1013, 139.882,
1014, 180.28,
1015, 55.1717,
1016, 142.675,
1017, 55.3695,
1018, 189.573,
1019, 53.0304,
1020, 129.974,
1021, 51.5129,
1022, 82.5252,
1023, 74.7963,
1024, 188.361,
1025, 73.7723,
1026, 142.325,
1027, 45.5373,
1028, 147.069,
1029, 109.179,
1030, 162.098,
1031, 98.9241,
1032, 145.134,
1033, 103.519,
1034, 179.495,
1035, 69.0309,
1036, 123.43,
1037, 62.0309,
1038, 101.521,
1039, 97.8236,
1040, 150.96,
1041, 54.0204,
1042, 153.409,
1043, 49.0773,
1044, 88.1079,
1045, 60.9724,
1046, 208.452,
1047, 93.9682,
1048, 176.286,
1049, 47.8992,
1050, 88.6163,
1051, 85.2583,
1052, 114.836,
1053, 48.3843,
1054, 144.501,
1055, 72.7724,
1056, 160.366,
1057, 107.388,
1058, 164.157,
1059, 100.588,
1060, 141.309,
1061, 62.9516,
1062, 167.581,
1063, 45.0942,
1064, 185.843,
1065, 51.3741,
1066, 165.574,
1067, 154.181,
1068, 106.731,
1069, 68.7254,
1070, 176.978,
1071, 56.6982,
1072, 159.724,
1073, 96.9138,
1074, 102.878,
1075, 62.2526,
1076, 93.5587,
1077, 150.44,
1078, 86.9669,
1079, 81.7568,
1080, 150.341,
1081, 34.0078,
1082, 168.913,
1083, 25.557,
1084, 92.0925,
1085, 78.6889,
1086, 137.99,
1087, 85.4482,
1088, 120.04,
1089, 102.558,
1090, 174.372,
1091, 80.5761,
1092, 129.249,
1093, 92.1792,
1094, 160.171,
1095, 76.3917,
1096, 83.0117,
1097, 84.3031,
1098, 140.525,
1099, 88.095,
1100, 139.941,
1101, 137.215,
1102, 133.869,
1103, 100.52,
1104, 208.855,
1105, 40.0979,
1106, 139.748,
1107, 110.015,
1108, 82.6961,
1109, 29.3532,
1110, 145.62,
1111, 27.5259,
1112, 164.006,
1113, 107.992,
1114, 157.233,
1115, 113.72,
1116, 138.809,
1117, 70.3431,
1118, 170.397,
1119, 58.1712,
1120, 137.683,
1121, 120.119,
1122, 120.288,
1123, 35.4519,
1124, 146.202,
1125, 75.7179,
1126, 151.064,
1127, 70.5906,
1128, 114.445,
1129, 130.161,
1130, 153.957,
1131, 75.517,
1132, 137.648,
1133, 73.8769,
1134, 142.866,
1135, 51.5108,
1136, 76.7,
1137, 99.2236,
1138, 161.77,
1139, 102.85,
1140, 179.317,
1141, 79.22,
1142, 142.798,
1143, 57.0176,
1144, 141.198,
1145, 88.3755,
1146, 126.961,
1147, 119.369,
1148, 118.497,
1149, 82.685,
1150, 155.334,
1151, 125.766,
1152, 105.051,
1153, 129.698,
1154, 136.785,
1155, 69.8073,
1156, 118.154,
1157, 94.5531,
1158, 138.997,
1159, 136.282,
1160, 163.545,
1161, 53.7234,
1162, 163.037,
1163, 57.4805,
1164, 148.848,
1165, 136.799,
1166, 76.9432,
1167, 69.9819,
1168, 124.833,
1169, 117.953,
1170, 73.5845,
1171, 80.1995,
1172, 83.6352,
1173, 51.7124,
1174, 140.883,
1175, 114.412,
1176, 159.843,
1177, 60.9139,
1178, 86.7328,
1179, 57.2772,
1180, 168.732,
1181, 43.974,
1182, 84.6574,
1183, 107.313,
1184, 76.5008,
1185, 62.3185,
1186, 166.611,
1187, 56.0643,
1188, 124.734,
1189, 47.7937,
1190, 101.336,
1191, 131.243,
1192, 122.973,
1193, 27.7905,
1194, 113.304,
1195, 76.4803,
1196, 89.123,
1197, 70.0587,
1198, 105.592,
1199, 89.244,
1200, 130.849,
1201, 104.937,
1202, 176.365,
1203, 50.1752,
1204, 142.42,
1205, 145.767,
1206, 119.456,
1207, 51.4305,
1208, 145.254,
1209, 58.7376,
1210, 61.639,
1211, 70.3846,
1212, 127.469,
1213, 86.1008,
1214, 132.035,
1215, 122.314,
1216, 117.434,
1217, 68.0353,
1218, 141.096,
1219, 49.4523,
1220, 111.776,
1221, 107.414,
1222, 88.7575,
1223, 63.7498,
1224, 144.944,
1225, 42.4375,
1226, 121.943,
1227, 36.2281,
1228, 144.522,
1229, 94.2249,
1230, 54.8036,
1231, 59.1695,
1232, 146.181,
1233, 53.8631,
1234, 125.606,
1235, 105.841,
1236, 109.61,
1237, 87.3167,
1238, 139.302,
1239, 116.582,
1240, 144.593,
1241, 98.1091,
1242, 75.473,
1243, 94.2448,
1244, 133.925,
1245, 47.6152,
1246, 159.632,
1247, 52.5738,
1248, 68.9505,
1249, 107.346,
1250, 139.656,
1251, 37.0211,
1252, 152.507,
1253, 96.6765,
1254, 129.222,
1255, 55.6421,
1256, 112.604,
1257, 90.3473,
1258, 126.521,
1259, 81.4363,
1260, 106.065,
1261, 65.472,
1262, 134.013,
1263, 34.9383,
1264, 96.3669,
1265, 53.6634,
1266, 110.344,
1267, 101.523,
1268, 108.026,
1269, 59.9763,
1270, 117.39,
1271, 82.6565,
1272, 102.833,
1273, 71.5769,
1274, 132.903,
1275, 115.229,
1276, 128.923,
1277, 58.723,
1278, 61.9657,
1279, 60.3602,
1280, 128.008,
1281, 98.962,
1282, 108.145,
1283, 76.5339,
1284, 95.1886,
1285, 94.4317,
1286, 134.824,
1287, 87.9538,
1288, 103.08,
1289, 96.5949,
1290, 127.413,
1291, 82.5755,
1292, 136.778,
1293, 74.8838,
1294, 129.993,
1295, 58.4899,
1296, 111.589,
1297, 81.5323,
1298, 113.449,
1299, 68.4584,
1300, 122.335,
1301, 56.1092,
1302, 152.181,
1303, 101.303,
1304, 71.151,
1305, 68.5004,
1306, 100.482,
1307, 127.32,
1308, 153.978,
1309, 49.1048,
1310, 140.547,
1311, 49.9601,
1312, 90.3882,
1313, 55.5958,
1314, 137.791,
1315, 86.9234,
1316, 114.549,
1317, 103.48,
1318, 128.106,
1319, 63.0214,
1320, 96.9659,
1321, 74.331,
1322, 114.381,
1323, 84.3772,
1324, 90.0482,
1325, 79.6619,
1326, 158.224,
1327, 88.0157,
1328, 131.647,
1329, 55.2734,
1330, 104.995,
1331, 96.7507,
1332, 130.518,
1333, 94.0998,
1334, 75.4584,
1335, 64.7056,
1336, 122.18,
1337, 70.0949,
1338, 135.82,
1339, 92.8888,
1340, 91.3573,
1341, 73.9665,
1342, 146.069,
1343, 66.8917,
1344, 108.986,
1345, 64.8474,
1346, 165.515,
1347, 60.7057,
1348, 133.025,
1349, 63.6132,
1350, 140.456,
1351, 81.9845,
1352, 89.3068,
1353, 54.44,
1354, 133.832,
1355, 98.134,
1356, 138.189,
1357, 63.3632,
1358, 141.557,
1359, 135.568,
1360, 142.344,
1361, 66.7895,
1362, 83.5754,
1363, 43.2291,
1364, 143.78,
1365, 155.199,
1366, 70.6304,
1367, 31.8643,
1368, 145.353,
1369, 75.2644,
1370, 157.883,
1371, 65.3794,
1372, 69.3395,
1373, 35.6048,
1374, 113.323,
1375, 44.8769,
1376, 107.169,
1377, 86.6699,
1378, 125.093,
1379, 120.583,
1380, 115.034,
1381, 30.5133,
1382, 93.6563,
1383, 47.2657,
1384, 143.88,
1385, 36.5373,
1386, 106.831,
1387, 91.8932,
1388, 96.4259,
1389, 110.469,
1390, 96.3893,
1391, 109.681,
1392, 134.995,
1393, 68.6669,
1394, 97.7996,
1395, 134.223,
1396, 65.3572,
1397, 94.2168,
1398, 93.2316,
1399, 57.9203,
1400, 146.817,
1401, 112.587,
1402, 145.891,
1403, 101.053,
1404, 109.655,
1405, 70.7736,
1406, 118.904,
1407, 78.2192,
1408, 135.292,
1409, 59.1779,
1410, 152.154,
1411, 93.0977,
1412, 64.6539,
1413, 94.9608,
1414, 73.2481,
1415, 92.7044,
1416, 102.755,
1417, 91.5163,
1418, 123.089,
1419, 91.6437,
1420, 64.9882,
1421, 98.1697,
1422, 114.186,
1423, 61.2861,
1424, 73.9797,
1425, 85.9287,
1426, 134.605,
1427, 89.0341,
1428, 117.043,
1429, 112.94,
1430, 95.0414,
1431, 61.9854,
1432, 69.2802,
1433, 69.065,
1434, 105.19,
1435, 71.2467,
1436, 80.4801,
1437, 53.9407,
